GeneSymbol,GSM1498849,GSM1498850,GSM1498851,GSM1498852,GSM1498853,GSM1498854,GSM1498855,GSM1498856
ORMDL3,4.456813,4.036682,3.976079,4.394967,3.5471454,3.5028198,3.703078,4.0426335
OSBP2,5.067386,4.774987,5.082943,4.865056,5.5130644,5.4597754,5.1047945,5.2422915
OSBPL10,6.8620887,6.850808,6.8787637,6.872535,7.8075795,7.7949867,6.6900396,6.8228173
OSBPL11,6.5147367,7.2150965,7.087776,6.509041,7.7372513,7.7037816,7.6338935,7.645541
OSBPL1A,6.70104185,5.5372505,5.5807602,6.8236439,7.0588705,6.92939285,6.36867405,6.04231155
OSBPL2,7.8029061,7.841816867,7.826874667,7.767023833,8.4748596,8.460883333,7.6422928,7.653273233
OSBPL3,6.680600825,7.584067675,7.531217,6.723863175,7.889032575,7.93969815,7.3150995,7.31660955
OSBPL5,6.18640335,5.93046475,5.9020628,6.1408588,5.54630205,5.48247565,5.98932835,5.89677085
OSBPL6,4.32312955,5.46229555,5.2001268,4.0759344,4.4602561,4.5927362,5.6031655,5.78797325
OSBPL7,4.8438206,4.451881,4.362447,4.857607,4.4842796,4.5263996,5.22173,5.13754
OSBPL8,5.454219,4.4952216,4.4449253,5.232078,5.2847424,5.419546,3.3151999,4.3634515
OSBPL9,6.32715625,7.8099908,7.802914,6.37372095,8.59380935,8.570600325,9.08352925,9.073314
OSCAR,10.22627725,10.04799413,10.04052725,10.2318645,10.01825988,10.0003335,9.788792125,9.7645725
OSCP1,7.3380043,8.679684,8.747207,7.3151065,7.1138125,7.1088455,8.3316328,8.3235025
OSER1,9.390703,9.568181,9.583739,9.346115,10.65871,10.650222,9.506972,9.558515
OSGEP,9.330533,10.638351,10.630946,9.381104,9.867512,9.9195385,10.439828,10.467742
OSGIN1,3.9723997,3.051503,2.4315624,3.9473064,4.975415,5.0135264,3.2840915,2.6879807
OSGIN2,6.30630275,7.095243,7.0581297,6.325751,6.8877922,6.88557685,6.7399828,6.68154015
OSM,6.3640857,6.1658306,6.1307483,6.1925364,5.905167,5.910208,7.008673,6.9976006
OSMR,8.04860935,9.7746775,9.74662,7.977249,10.819023,10.826991,9.8641645,9.85211
OSR1,5.109683,4.2024546,4.071614,5.3154945,3.835079,4.007147,3.9339902,3.6526053
OSR2,5.0087045,7.5458725,7.6227105,4.634986,8.0266655,7.99931135,8.5514695,8.5177895
OST4,13.997467,14.153357,14.129943,13.937353,13.41541,13.383121,14.358037,14.242829
OSTC,9.6057,9.661747,9.710192,9.602609,10.122415,10.096945,10.408314,10.41153
OSTF1,8.756233,9.763432,9.72754,8.7120285,9.158736,9.160034,9.088174,9.07703
OSTM1,7.438666,7.6497808,7.662073,7.4899216,8.87515,8.827428,9.247329,9.207956
OTOA,3.46749485,3.49616215,3.4567447,3.12747305,3.5363462,3.42492665,3.52502485,3.48387705
OTOF,4.90419555,6.78377085,6.70820735,5.18855585,5.8797495,5.599258,5.9861276,5.9544921
OTOGL,2.3671098,2.9108217,2.4315624,2.4148831,3.4072752,3.5020711,3.572559,2.3443875
OTOL1,3.795782,3.5972118,3.8939867,3.0578728,3.3028681,3.446824,3.4809854,3.484366
OTOP2,6.896783,7.0342607,6.989466,6.8831034,7.2858057,7.2731323,7.123653,7.098435
OTOR,4.6505075,5.081627,4.9703517,4.763912,4.8822536,4.75369,5.933902,5.8403363
OTP,4.478815,4.618939767,4.689290667,4.2937686,4.710387467,4.542810133,5.369585667,5.3357196
OTUB1,10.197556,10.253399,10.238134,10.2050465,11.102109,11.11816475,10.5512855,10.582949
OTUB2,4.7553015,5.966905,6.002413,4.8365903,6.5579476,6.529216,4.3962317,4.2039175
OTUD1,8.544539,8.215363,8.258039,8.612687,7.747285,7.7853575,8.09466,8.169727
OTUD4,6.85718155,7.29565145,7.3340535,6.92798615,7.67679225,7.698528,7.5246985,7.4905935
OTUD5,9.803210333,9.230655667,9.215164,9.80009,9.3149265,9.295551,9.180946333,9.171940333
OTUD6A,4.8897457,4.228254,4.130686,4.9024935,5.0762267,4.975523,5.568637,5.2220564
OTUD6B,6.956137,6.352219,6.276724,6.961817,7.0893545,7.079167,7.266517,7.198458
OTUD7B,4.689437,4.7530704,4.8231874,4.7446046,4.945831,4.8038187,4.5385113,4.3072658
OTULIN,7.1911645,8.034009,8.027565,7.219001,8.012806,8.007247,7.711965,7.7072954
OTULINL,8.867273,10.237231,10.206622,8.9107895,8.32115,8.27352,9.75802,9.750303
OTX1,5.9542418,4.2039175,4.1540747,5.6410007,2.683165,2.604485,4.3529487,4.490208
OTX2,8.13125385,8.3050665,8.25161685,8.2090585,7.51820075,7.520902,7.7400255,7.6982805
OVGP1,5.4781084,6.5550585,6.4830556,5.419277,5.86144,5.893238,7.102892,7.0887074
OVOL1,5.384977,5.5629773,5.47119,5.4068623,5.977376,5.9635463,5.232078,5.070522
OVOL2,8.124578,7.2161055,7.145156,8.119651,5.971163,6.004186,6.1387653,6.100467
OXCT1,5.407698,6.381348,6.2320385,5.284916,7.176549,7.175544,7.5134797,7.541796
OXER1,12.736735,9.991262,9.997787,12.746822,10.7316885,10.798921,10.688924,10.6923485
OXGR1,2.3671098,2.4042,2.4315624,2.4148831,2.9822125,3.2312737,4.1483073,4.1459904
OXNAD1,10.805946,10.625228,10.630688,10.777649,10.071559,10.085511,10.732151,10.656715
OXR1,6.75199435,7.06231355,7.06673275,6.74845215,7.80369935,7.7806855,6.1065464,6.1107618
OXSM,8.758382333,8.675752,8.6483215,8.792726667,8.097483967,8.091965667,8.371417333,8.368960667
OXSR1,4.346304,3.9643521,4.4168777,4.925251,5.150739,4.9763384,3.550302,3.229219
OXT,7.7743745,7.539894,7.55019,7.777901,6.9368043,6.9183536,7.5560403,7.5663652
P2RX1,11.168257,11.496914,11.4789095,11.150818,11.605267,11.605267,11.714411,11.687492
P2RX2,5.85317854,5.4227976,5.47539968,5.7989881,5.28294686,5.3170206,5.45657802,5.53582528
P2RX3,7.5369253,6.54198,6.386413,7.625765,6.10581,6.1443033,5.961253,5.858669
P2RX4,8.136706533,8.091718,8.073397167,8.086196667,8.306891333,8.296354333,7.9873371,8.024196533
P2RX6,6.5934095,6.657384,6.59569,6.533787,5.796403,5.7795258,6.4290524,6.268718
P2RX7,6.4578483,6.3223459,6.26412755,6.324371775,6.640388175,6.6311629,5.905926075,5.61480605
P2RY1,5.5573901,6.4665638,6.6049021,5.45203585,7.434455,7.35742725,8.00341585,8.03802
P2RY10,3.0867321,4.0830092,3.9796777,2.4148831,4.9680176,4.993571,6.381574,6.334404
P2RY2,5.513199,6.8110437,6.648365,5.5325046,6.768081,6.742119,6.4761267,6.6167707
P2RY4,7.947007,8.313341,8.369948,7.961872,8.1881075,8.254635,7.9796166,7.9905257
P2RY6,8.130159,8.019507,8.010858,8.140082,8.056698,8.076239,7.5327964,7.4877234
P3H1,7.516811,8.5195848,8.50894225,7.56186775,8.4643448,8.4487545,9.4357635,9.40388
P3H2,5.96759915,6.733916,6.81747725,6.01615735,5.9446803,5.97360085,6.0959251,6.0795081
P3H4,8.376698,7.841441,7.8307076,8.375156,8.150521,8.191148,8.950675,8.927947
P4HA1,8.528704,9.440376333,9.438476333,8.521467333,9.320021667,9.306844,9.073554333,9.090849667
P4HA2,9.82032525,10.75288225,10.7683145,9.81710275,10.4471055,10.395197,10.6290615,10.6125045
P4HA3,4.989633,7.5586567,7.543943,4.7196436,8.1086855,8.1086855,9.428465,9.457883
P4HB,9.199085,8.313777,8.260767,9.1768675,10.581852,10.535314,9.273345,9.232243
P4HTM,8.682942,7.7658033,7.8243556,8.687617,6.2851243,6.282648,7.220295,7.259114
PAAF1,5.4341539,5.50788615,5.45393,5.73743185,4.892455,4.88140515,5.8485634,5.982961
PABPC1,7.563616,7.535018,7.5989895,7.6065288,8.570432,8.565075,7.646686,7.5885377
PABPC1L,9.476871,9.187447,9.1652565,9.495331,8.793395,8.774323,8.909571,8.87286
PABPC1L2A,4.462272,5.0196466,4.98693,4.022158,5.198334,5.152464,4.5508795,4.4767942
PABPC1L2B,6.1318665,6.3082485,6.1134567,6.1956596,6.1281714,6.1374497,6.2071805,6.1840334
PABPC3,7.037841,6.805963,6.8099723,7.0194,7.839907,7.7767606,6.946078,6.7437425
PABPC4,9.842259667,10.376134,10.33908867,9.838897667,9.71139,9.73192,9.980153667,9.954605
PABPC5,4.7983923,4.303365,4.560074,4.8416867,4.4775734,4.412239,4.61279,4.3496165
PABPN1L,5.3026266,5.4004483,5.3933034,5.3838897,5.277791,5.292179,5.122597,5.009406
PACC1,5.989991,6.9713025,6.875685,6.0630126,6.568891,6.5992427,6.945134,6.917483
PACRG,6.4351482,5.879896,6.0887246,6.5503716,5.121425,5.021057,5.4997573,5.39781
PACRGL,8.517736367,8.963568667,8.959749433,8.499312467,9.192567667,9.208168,8.920803333,8.926328667
PACS1,6.970334,6.5655723,6.7261558,6.970334,6.4328775,6.52229,6.3177843,6.135636
PACS2,5.311194,4.8491971,5.0813728,5.1416551,5.44552735,5.3860636,5.395529,5.4325048
PACSIN1,3.0813875,2.4042,2.4315624,4.1185284,3.6211388,3.3381066,3.4891312,2.7969356
PACSIN2,7.20990815,7.73072335,7.76604235,7.1522825,8.485972,8.494552,7.9320583,7.891102
PACSIN3,9.306306,8.107595,8.033077,9.268042,6.509976,6.4336243,7.9558716,7.9406104
PADI1,6.764893,6.7431927,6.823953,6.659941,8.253209,8.272656,6.610795,6.626141
PADI2,3.4527311,4.4707866,4.475897,4.0063615,4.169336,4.309534,2.50366,2.3443875
PADI3,2.8518343,2.4042,2.4315624,2.4148831,5.6447964,5.735666,3.4629672,3.3220317
PADI4,4.205626,5.4858522,5.425943,3.3949015,5.0421834,5.0188994,6.136606,6.294881
PADI6,5.4209003,5.486442,5.7562275,5.417656,5.401253,5.55689,6.168883,6.2703004
PAEP,11.965135,11.038439,11.01585,11.989464,11.224365,11.23881,9.960402,10.011967
PAF1,11.608274,11.965135,11.974026,11.598986,11.765841,11.746639,11.279109,11.277707
PAFAH1B1,9.95147,11.177207,11.215837,9.92099,11.158989,11.1813345,10.694745,10.636447
PAFAH1B2,4.9145208,5.51775125,5.507129825,4.760831625,5.58477,5.566984925,5.037071025,5.06787375
PAFAH2,6.154621,6.941602,6.909829,6.0910683,7.4533844,7.409374,6.9639153,6.942675
PAG1,4.3935046,7.829149,7.821417,4.8307786,8.598156,8.638362,6.6135244,6.8283954
PAGE2,5.4903927,4.535747,4.891139,5.59904,4.237523,4.1663036,4.858563,4.734101
PAGE5,5.82484485,6.599859,6.46494965,5.9403551,5.70206615,5.69666415,5.1760637,5.29025865
PAH,7.1005006,6.2272043,6.1941147,7.025014,6.2247233,6.1942596,5.891041,5.9491873
PAICS,8.313152,9.1830115,9.186531,8.298701,9.57202,9.5749155,9.1515865,9.14080125
PAIP1,6.954809167,7.0729119,6.860732933,6.8920264,6.613507167,6.538578667,6.654956,6.669487333
PAIP2,10.685451,12.075648,12.105909,10.671298,12.818805,12.858772,12.821613,12.822245
PAIP2B,5.2167362,5.3919406,5.284914,5.254019,5.6681093,5.69911425,5.66598685,5.6684823
PAK1,10.327379,10.8746435,10.859163,10.3162535,10.1535765,10.1565665,9.8173385,9.8268195
PAK1IP1,9.806089,9.205681,9.155229,9.768772,10.154023,10.1759205,9.548042,9.503037
PAK2,8.403632,7.615701,7.6336718,8.414119,7.2498627,7.3063564,7.375277,7.3183675
PAK3,6.3051331,5.422625325,5.1331627,6.072156375,5.0007456,4.867849825,5.821090975,5.87452365
PAK4,5.568997,5.481749,5.420456,5.592268,4.85953,4.919891,5.3939247,5.462318
PAK5,3.2669451,2.4042,2.4315624,2.4148831,3.7671146,4.124651,4.791559,5.044433
PAK6,6.5175314,6.920507,6.9239926,6.519823,6.6293035,6.655855,6.2807555,6.4407215
PALD1,4.4730434,4.4655623,4.5791025,4.245966,4.958943,4.973744,5.8960176,5.7223682
PALM,5.2170763,5.61761805,5.723229,5.17386225,4.6930456,4.7468178,6.12948705,6.18847565
PALM3,6.4232736,5.7861156,5.5216584,6.573336,6.3503895,6.3607883,6.9936786,6.8581905
PALMD,4.2896595,6.0036573,5.882468,4.5248055,6.5780516,6.5782747,9.201404,9.230833
PAM,8.80171996,10.7351899,10.70998768,8.76857032,10.074341,10.0806964,10.8951874,10.9002236
PAMR1,8.3245595,8.1439332,8.22212685,8.28552865,9.73586,9.7076937,9.1526538,9.1117917
PAN2,6.7403372,6.150567533,6.1271029,6.523653433,6.150346667,6.1859497,6.156106333,6.136813433
PAN3,5.729275,5.132743,5.093023,5.8304763,4.8821774,4.8902493,5.2053547,5.1337857
PANK1,5.4700319,5.286480933,5.3278645,5.493957833,5.659687967,5.7360091,4.430903733,4.3542697
PANK2,8.581744,10.8496205,10.85354525,8.5634335,11.3438265,11.30330225,10.3504945,10.3698815
PANK3,7.022957,9.01236,9.009764,6.9950404,9.574298,9.592979,8.784885,8.7527275
PANK4,8.380274,8.268793,8.313964,8.312006,8.751897,8.737848,8.823455,8.79437
PANX1,9.308179,8.764131,8.790356,9.258405,10.970232,10.985783,9.773186,9.799103
PANX2,6.6552031,6.0122111,6.0332128,6.706585667,5.831473833,5.8717595,5.6359403,5.740225167
PAPLN,3.9329934,3.5398927,4.8901734,3.7739654,3.2209642,3.4226687,2.3274074,2.3443875
PAPOLA,9.006224,9.296861,9.290232,9.05187,9.869266,9.858385,10.025922,9.995821
PAPPA,4.100741,5.6690497,5.5628824,4.010689,6.938287,6.88657,3.9751587,4.2340417
PAPPA2,5.27996565,5.37582365,5.1092529,5.0625645,5.3194787,5.24789965,5.4585528,5.4946345
PAPSS1,11.789959,11.488368,11.505356,11.787751,11.335047,11.320687,12.088644,12.071156
PAPSS2,6.5168662,7.28662065,7.2951867,6.4620857,7.0996067,7.10530325,7.478329,7.4654022
PAQR3,5.701193,4.5284705,4.9936676,5.551807,8.776064,8.741118,6.941467,6.7301626
PAQR6,5.68856465,5.4339263,5.54575635,5.76932125,4.68842735,4.67408505,4.71136115,4.7857455
PARD3,9.301788822,9.335501478,9.369897456,9.287786422,9.242490078,9.243730056,9.460809756,9.447404144
PARD3B,5.1061461,5.1110414,5.172903567,5.093755833,6.584982267,6.552565867,4.7923544,5.013279333
PARD6A,7.535253,7.17639735,7.0348963,7.51116615,6.7925982,6.7025033,6.9913062,6.9627845
PARD6B,5.609662,4.2667613,4.3298593,5.7450113,5.82986,5.766956,3.9188588,3.8820739
PARK7,9.367399,10.134058,10.151846,9.370225,10.275091,10.283989,10.722885,10.721849
PARN,8.78477,7.870423,7.95115525,8.8546375,8.852654,8.8641505,8.498217,8.456465
PARP1,9.82334,9.644828,9.60979,9.857069,9.433889,9.415153,9.872063,9.877935
PARP10,5.74127215,6.3235943,6.2925857,5.5830737,5.96370815,6.028931,5.246583,5.30170125
PARP11,3.359668,4.1759706,4.232152,3.3424056,5.866831,5.8492117,4.5163565,4.824103
PARP12,5.8681917,6.085371,6.044872,5.6622267,5.950881,5.838279,5.4305744,5.4587493
PARP14,7.51212,7.478292,7.4735174,7.535512,7.194699,7.1390395,6.7202253,6.6970997
PARP15,2.3671098,5.9781985,5.9618254,2.4148831,4.69378115,4.611998,5.1043673,5.0411685
PARP16,7.6155257,7.552745,7.588715,7.6359267,7.8901057,7.8805714,7.830397,7.792614
PARP3,4.8492725,4.40419475,4.4459875,4.95385885,5.0874436,4.947896,4.31303185,4.23268065
PARP6,13.220647,12.878261,12.868377,13.238481,12.816236,12.788347,13.301763,13.288864
PARP8,8.02712125,10.6132145,10.6237225,8.02704975,10.083904,10.087094,10.0268385,10.0225025
PARP9,8.0982908,8.447741667,8.447009,8.163631667,9.1805339,9.136793,9.614299,9.65308
PARPBP,7.336997,6.191154,6.253828,7.367506,6.915051,6.943211,7.353973,7.341457
PARS2,9.063635,9.072652,9.074581,9.0609665,8.479661,8.481267,8.372083,8.421387
PARVA,10.540061,11.217656,11.187748,10.571916,10.968711,11.010979,11.878975,11.879489
PARVB,3.7321298,5.383687,5.3484817,4.22242,6.8686376,6.788537,5.9926977,5.8311725
PARVG,7.4635687,9.779601,9.799616,7.3512316,8.414808,8.409665,10.139268,10.147357
PASK,8.478728,8.183794,8.240688,8.494869,5.929849,5.924304,8.058281,8.052419
PATE2,4.7421637,4.512161,4.853586,4.1301036,4.735812,4.5992136,4.3493376,4.6908703
PATE3,8.549551,8.560692,8.519441,8.616825,8.499384,8.513666,8.43096,8.402829
PATL2,5.383687,5.8944263,5.956847,5.116899,5.699873,5.5095763,4.2075305,4.3038526
PATZ1,7.247787,7.0060196,7.0142946,7.228025,7.113886,7.0264025,7.449462,7.35025
PAWR,10.970232,11.907083,11.869449,10.964896,12.668904,12.683582,11.790503,11.803639
PAX1,7.125454,6.867515,6.895735,7.0347605,6.768805,6.685441,6.7324038,6.7447386
PAX2,8.278601167,7.955186667,7.978088667,8.329547,7.682674833,7.6748991,7.1018489,7.120495167
PAX3,4.39334095,4.013076125,3.93877185,4.208262275,3.880019425,3.917172825,4.39270425,4.152021225
PAX5,7.6985273,7.375277,7.4570704,7.681238,6.8739247,6.8504505,6.9987955,6.9251895
PAX6,2.3671098,4.7927611,4.877849,2.4148831,6.0806002,6.1274927,3.22534965,3.2841365
PAX7,9.431819667,8.9553292,8.981471,9.431119333,8.445352767,8.453305567,8.8073714,8.880206667
PAX9,5.9427958,6.7613955,6.8445883,6.0221324,7.0125713,7.036402,6.061289,6.0729475
PAXBP1,8.364445333,7.989893,7.883104667,8.355678,8.056803,8.050604933,8.357908333,8.370423667
PAXIP1,7.1921554,6.854005,6.895042,7.3237643,6.319037,6.3615255,6.659715,6.6445875
PAXX,11.700941,12.092489,12.064068,11.671173,12.076572,12.002447,11.703136,11.669872
PBDC1,11.177745,11.433183,11.469168,11.198736,11.744797,11.799099,11.57731,11.574812
PBLD,6.4546502,5.9081545,6.292926,6.4388455,6.542276,6.55267185,6.224982,6.27431715
PBRM1,6.825623,6.646537,6.7301626,6.752498,7.5522943,7.588983,6.4963694,6.606715
PBX1,9.25814,9.128801,9.145986,9.2358,8.29753,8.2646,9.563204,9.606283
PBX3,5.4236627,6.028232,5.953594,5.198024,6.2003174,6.258038,6.7709856,6.8126516
PBX4,7.1284423,6.8831034,7.0043406,7.134791,6.5018396,6.4137945,5.9383683,5.920413
PBXIP1,9.6639,8.839287,8.880869,9.657341,8.840576,8.780085,8.725962,8.722052
PC,2.3671098,3.3588502,2.4315624,2.4148831,3.1062157,2.6761408,4.758557,4.4995475
PCARE,4.512037,4.6708856,4.5241995,4.7267303,4.6370783,4.430629,6.261168,6.473327
PCBD1,13.05813,12.725042,12.726479,13.045853,12.681662,12.666447,12.436459,12.408358
PCBD2,9.880442,10.851015,10.873644,9.840747,10.944159,10.947562,9.893007,9.891251
PCBP2,4.5866475,4.347209,4.7596626,4.713625,4.7520986,4.919635,4.7344337,4.8163214
PCBP3,6.532065233,6.9619073,6.962185467,6.377808367,7.383027767,7.366954033,7.246324567,7.253831
PCBP4,6.18199,5.99608025,5.9416598,6.0179324,5.9063035,5.87230445,6.39676075,6.4425566
PCCA,4.86605825,5.5732584,5.44353055,4.33504625,6.812047,6.7369895,6.0424374,6.00452185
PCCB,7.9275714,8.490408,8.44253,7.87822055,8.594448,8.636767,8.5088805,8.526687
PCDH1,6.994577733,7.226246833,7.1014367,7.176365867,8.446287667,8.477615,7.1193669,6.973801333
PCDH10,2.3671098,6.300146,6.3523512,2.4148831,5.41002,5.4492385,7.1644698,7.06964625
PCDH11X,7.52459785,7.68718965,7.649088,7.44854685,7.448107,7.512586,7.3582725,7.3157435
PCDH12,2.9039688,2.8901052,2.4315624,2.905633,3.5844135,3.8636613,2.3274074,2.3443875
PCDH15,4.995307233,5.250317733,5.4291233,4.866499033,4.890693733,4.861562233,4.922907467,4.927577033
PCDH17,7.482452,8.034646,8.065848,7.4565077,8.001407,8.116289,9.257018,9.22946
PCDH19,4.9169183,4.04316,3.5431294,4.75369,4.847729,4.904758,4.172954,3.632306
PCDH7,4.83882,10.796796,10.815888,5.1786985,13.0164995,13.010665,13.001181,12.996029
PCDH8,5.54796625,4.7230048,4.6868019,5.503042,4.9786703,4.9448562,5.05746675,4.45784875
PCDH9,8.740765,8.775694,8.79858,8.724237,8.88545,8.924398,8.099042,8.171302
PCDHB15,7.576307,7.704235,7.7282376,7.431742,7.954317,7.921682,9.2871,9.297044
PCED1B,10.213217,12.255837,12.2701,10.2028675,11.111705,11.127283,11.42754,11.416777
PCF11,9.445135,9.219326,9.211022,9.428667,9.049874,9.0207405,9.875933,9.872063
PCGF1,7.7891845,7.3603535,7.31758,7.775492,7.45518,7.44436,7.3478048,7.3547495
PCGF2,8.511031,8.098114,8.115,8.460875,8.641433,8.63485,8.027011,8.026826
PCGF5,9.6059185,9.8085695,9.80803485,9.560462,10.27539875,10.289718,9.894363,9.9155666
PCGF6,6.1693485,6.105945,5.93488735,6.07438945,6.462385,6.38027835,6.9653597,6.94014405
PCIF1,5.787195,5.555465,5.619608,5.680724,6.7769837,6.79109,5.769727,5.6894975
PCK1,4.83763,5.1546845,5.0490346,5.053609,7.7058463,7.7262406,5.410792,5.5928473
PCLO,7.1017084,6.494878,6.4102597,7.0628405,6.000908,6.0395355,5.093685,5.098772
PCM1,10.354949,11.342646,11.339822,10.373295,11.107126,11.102642,11.387753,11.433183
PCMTD1,9.659796,9.710976,9.674698,9.675281,9.42714,9.430871,9.7099285,9.680964
PCMTD2,7.9397075,7.55440785,7.5789695,7.9270415,7.45624325,7.38497785,7.2445837,7.2087362
PCNA,10.4651605,10.152382,10.1588095,10.48292265,10.1172995,10.1387708,10.3304015,10.36269665
PCNP,7.964939,8.164183,8.219805,8.02725,8.089298,8.122172,7.747285,7.6811166
PCNT,7.429972,6.93796875,6.9445133,7.4310185,6.69375025,6.7801223,6.90501325,6.89936985
PCNX1,4.7830229,5.3830465,5.386395,4.82435215,5.6333337,5.5419025,5.2692727,5.4951415
PCNX2,6.174507,5.799332,5.795739,6.1434536,6.079744,6.064098,4.4527516,4.173166
PCNX4,4.3021083,4.1787314,3.6617236,4.2365236,6.329734,6.257608,5.9188337,5.945041
PCOLCE,10.879478,13.598129,13.590121,10.914215,12.652561,12.638592,15.1261215,15.145614
PCOLCE2,2.3671098,7.011629,7.0215797,2.4148831,8.547426,8.5106945,6.8079767,6.76507
PCP4,7.8955913,7.7718096,7.670823,7.8515716,2.681295,2.36654,7.7281065,7.814191
PCP4L1,5.2265673,5.2240486,4.8826013,4.8739614,5.29209,5.273358,5.3858004,5.4034467
PCSK1N,6.432768,5.932641,6.1712255,6.5678573,6.8327036,6.8261886,6.002727,6.0028825
PCSK2,6.203405,5.8584757,5.837207,6.1284485,5.4304047,5.4833302,6.291627,6.426499
PCSK4,5.476269,5.5816407,5.403271,5.3043556,5.501154,5.4707475,4.614222,4.7655153
PCSK5,9.167043,8.8561522,8.844182,9.193115,9.0332985,9.09054775,9.2362858,9.3159171
PCSK6,5.4610557,5.647294211,5.677887989,5.491565511,5.538829711,5.571156167,5.301799111,5.278326756
PCSK7,6.6959863,6.4683437,6.4885826,6.6187096,6.1943107,6.30897,6.960536,6.8801455
PCSK9,6.569307,6.7275906,6.7997565,6.578404,7.121541,7.0914526,6.319698,6.3116436
PCTP,6.5760779,5.449012,5.4622302,6.32216125,6.3105103,6.268241,6.15251015,6.1125123
PCYOX1,4.9982996,5.0046043,4.875752,5.3871856,4.457684,4.206791,4.9260106,4.745521
PCYOX1L,8.825732,9.089395,9.018827,8.848144,8.656655,8.614171,8.42309,8.411583
PCYT1B,5.004652267,4.827954233,4.797973667,5.080613167,4.6190545,4.427945433,5.654757633,5.663136133
PCYT2,9.2897925,8.41344025,8.43375415,9.31696875,8.60467025,8.620291,7.92526625,7.83161785
PDAP1,10.765496,10.878852,10.878852,10.772299,10.884905,10.846613,10.572927,10.560694
PDCD10,12.2929,13.047335,13.07236,12.3189945,13.231939,13.239408,13.184543,13.161016
PDCD11,5.244132,5.170498,5.527372,5.1274724,4.480259,4.430252,4.751724,4.731633
PDCD2,8.89883985,9.1692691,8.9622405,8.87375865,8.666898,8.656236,8.860464,8.8295555
PDCD2L,10.850005,10.994415,10.961127,10.866316,10.465163,10.427554,9.762345,9.790745
PDCD4,6.0406325,5.7154185,5.6714747,6.11297985,6.37784535,6.3273983,6.48482825,6.4961655
PDCD5,15.363083,15.374048,15.396227,15.386709,15.825383,15.825383,15.154725,15.144014
PDCD6IP,8.293819,8.8828965,8.90728225,8.29929925,9.901451,9.9023355,9.382061,9.3826285
PDCD7,11.007942,8.920773,8.949613,11.02897,9.171342,9.191601,9.175158,9.112557
PDCL,9.1243095,9.2411715,9.248272,9.13265325,8.446227,8.49887975,9.13051,9.1460305
PDCL2,6.003257,4.916565,4.6510653,5.9757605,6.3108068,6.3424053,3.05721,3.247755
PDCL3,8.1251,7.646686,7.6066856,8.073049,7.1128798,7.0890083,8.035948,8.045818
PDE10A,4.241985033,4.382203356,4.421527867,4.135541867,5.221581467,5.240976,5.640262056,5.668302411
